,model,prompt,Mutation,Code Difference
1785,gpt-3.5-turbo,prompt3,40,0.07847707847707848
1786,gpt-3.5-turbo,prompt3,40,0.05052790346907994
1787,gpt-3.5-turbo,prompt3,40,0.13398464759246337
1788,gpt-3.5-turbo,prompt3,40,0.256687898089172
1789,gpt-3.5-turbo,prompt3,40,1.2537313432835822
1790,gpt-3.5-turbo,prompt3,40,0.40276243093922653
1791,gpt-3.5-turbo,prompt3,40,0.21518193224592222
1792,gpt-3.5-turbo,prompt3,40,0.11863224005582694
1793,gpt-3.5-turbo,prompt3,40,0.5631136044880786
1794,gpt-3.5-turbo,prompt3,40,1.296150824823252
1795,gpt-3.5-turbo,prompt3,40,1.171249018067557
1796,gpt-3.5-turbo,prompt3,40,0.13268156424581007
1797,gpt-3.5-turbo,prompt3,40,0.17936925098554535
1798,gpt-3.5-turbo,prompt3,40,0.26003949967083606
1799,gpt-3.5-turbo,prompt3,40,1.1766072811773818
1800,gpt-3.5-turbo,prompt3,40,0.14939434724091522
1801,gpt-3.5-turbo,prompt3,40,0.3255948926291352
1802,gpt-3.5-turbo,prompt3,40,0.9197976878612717
1803,gpt-3.5-turbo,prompt4,2,1.0874316939890711
1804,gpt-3.5-turbo,prompt4,2,0.9569308722403185
1805,gpt-3.5-turbo,prompt4,5,0.005485463521667581
1806,gpt-3.5-turbo,prompt4,5,0.07658536585365854
1807,gpt-3.5-turbo,prompt4,5,0.0910394265232975
1808,gpt-3.5-turbo,prompt4,5,0.1789287816362566
1809,gpt-3.5-turbo,prompt4,5,0.10475100171722954
1810,gpt-3.5-turbo,prompt4,5,0.19142857142857142
1811,gpt-3.5-turbo,prompt4,5,0.45615067686874633
1812,gpt-3.5-turbo,prompt4,5,0.07243460764587525
1813,gpt-3.5-turbo,prompt4,10,1.0
1814,gpt-3.5-turbo,prompt4,10,1.0
1815,gpt-3.5-turbo,prompt4,10,0.2997512437810945
1816,gpt-3.5-turbo,prompt4,10,0.3366492146596859
1817,gpt-3.5-turbo,prompt4,10,0.6495726495726496
1818,gpt-3.5-turbo,prompt4,10,0.3419593345656192
1819,gpt-3.5-turbo,prompt4,10,0.18500986193293886
1820,gpt-3.5-turbo,prompt4,10,0.07395498392282958
1821,gpt-3.5-turbo,prompt4,10,0.3107989464442493
1822,gpt-3.5-turbo,prompt4,10,0.139041966935142
1823,gpt-3.5-turbo,prompt4,10,0.24505059392872855
1824,gpt-3.5-turbo,prompt4,10,0.05749128919860627
1825,gpt-3.5-turbo,prompt4,10,0.00525164113785558
1826,gpt-3.5-turbo,prompt4,10,1.6331621423330889
1827,gpt-3.5-turbo,prompt4,10,0.40396210163652024
1828,gpt-3.5-turbo,prompt4,10,0.10821643286573146
1829,gpt-3.5-turbo,prompt4,10,0.25065047701647875
1830,gpt-3.5-turbo,prompt4,10,0.08997955010224949
1831,gpt-3.5-turbo,prompt4,10,0.08624229979466119
1832,gpt-3.5-turbo,prompt4,10,0.1846298031865042
1833,gpt-3.5-turbo,prompt4,10,0.08654670094258783
1834,gpt-3.5-turbo,prompt4,10,0.030881017257039057
1835,gpt-3.5-turbo,prompt4,10,0.12658227848101267
1836,gpt-3.5-turbo,prompt4,10,0.10896898575020955
1837,gpt-3.5-turbo,prompt4,10,0.022893772893772892
1838,gpt-3.5-turbo,prompt4,10,0.14251207729468598
1839,gpt-3.5-turbo,prompt4,10,0.02437106918238994
1840,gpt-3.5-turbo,prompt4,10,0.3609467455621302
1841,gpt-3.5-turbo,prompt4,10,0.24149004495825305
1842,gpt-3.5-turbo,prompt4,10,0.2541176470588235
1843,gpt-3.5-turbo,prompt4,10,0.11295091661738617
1844,gpt-3.5-turbo,prompt4,10,0.5531363400725765
1845,gpt-3.5-turbo,prompt4,10,0.2548215018465326
1846,gpt-3.5-turbo,prompt4,10,0.08900523560209424
1847,gpt-3.5-turbo,prompt4,10,1.0
1848,gpt-3.5-turbo,prompt4,10,0.16868279569892472
1849,gpt-3.5-turbo,prompt4,10,0.26551312649164677
1850,gpt-3.5-turbo,prompt4,10,0.22152690863579474
1851,gpt-3.5-turbo,prompt4,10,0.09460458240946046
1852,gpt-3.5-turbo,prompt4,10,0.6350993377483444
1853,gpt-3.5-turbo,prompt4,10,0.30489818381948264
1854,gpt-3.5-turbo,prompt4,10,0.3838245373543523
1855,gpt-3.5-turbo,prompt4,10,0.23158452570217275
1856,gpt-3.5-turbo,prompt4,10,0.16446124763705103
1857,gpt-3.5-turbo,prompt4,10,0.10245128849780012
1858,gpt-3.5-turbo,prompt4,10,1.3261964735516374
1859,gpt-3.5-turbo,prompt4,10,0.28175976272862086
1860,gpt-3.5-turbo,prompt4,20,0.10891089108910891
1861,gpt-3.5-turbo,prompt4,20,0.11786892975011787
1862,gpt-3.5-turbo,prompt4,20,0.08281474389660125
1863,gpt-3.5-turbo,prompt4,20,0.11740707162284678
1864,gpt-3.5-turbo,prompt4,20,0.19106317411402157
1865,gpt-3.5-turbo,prompt4,20,0.20041067761806983
1866,gpt-3.5-turbo,prompt4,20,0.1076993583868011
1867,gpt-3.5-turbo,prompt4,20,0.07791563275434243
1868,gpt-3.5-turbo,prompt4,20,0.03422619047619048
1869,gpt-3.5-turbo,prompt4,20,0.06584766584766585
1870,gpt-3.5-turbo,prompt4,20,0.2047008547008547
1871,gpt-3.5-turbo,prompt4,20,0.06484149855907781
1872,gpt-3.5-turbo,prompt4,20,0.004092071611253197
1873,gpt-3.5-turbo,prompt4,20,0.031093279839518557
1874,gpt-3.5-turbo,prompt4,20,0.1137915339098771
1875,gpt-3.5-turbo,prompt4,20,0.06722276741903828
1876,gpt-3.5-turbo,prompt4,20,0.46687211093990755
1877,gpt-3.5-turbo,prompt4,20,0.30692207226817586
1878,gpt-3.5-turbo,prompt4,20,0.14846671652954377
1879,gpt-3.5-turbo,prompt4,20,0.038509836751778985
1880,gpt-3.5-turbo,prompt4,20,0.2111449717022203
1881,gpt-3.5-turbo,prompt4,20,0.19747457032620133
1882,gpt-3.5-turbo,prompt4,20,0.15729089563286455
1883,gpt-3.5-turbo,prompt4,20,0.18098159509202455
1884,gpt-3.5-turbo,prompt4,20,0.0990916597853014
1885,gpt-3.5-turbo,prompt4,20,0.23947750362844702
1886,gpt-3.5-turbo,prompt4,20,0.2343859649122807
1887,gpt-3.5-turbo,prompt4,20,0.25263157894736843
1888,gpt-3.5-turbo,prompt4,20,0.07776838546069316
1889,gpt-3.5-turbo,prompt4,20,0.15163297045101087
1890,gpt-3.5-turbo,prompt4,20,1.1219065077910173
1891,gpt-3.5-turbo,prompt4,20,0.2702518720217835
1892,gpt-3.5-turbo,prompt4,20,0.3164652567975831
1893,gpt-3.5-turbo,prompt4,20,0.203579418344519
1894,gpt-3.5-turbo,prompt4,20,0.10057708161582853
1895,gpt-3.5-turbo,prompt4,20,0.307395498392283
1896,gpt-3.5-turbo,prompt4,20,0.19759579263711496
1897,gpt-3.5-turbo,prompt4,20,0.18824404761904762
1898,gpt-3.5-turbo,prompt4,20,0.0885547201336675
1899,gpt-3.5-turbo,prompt4,20,0.10426929392446634
1900,gpt-3.5-turbo,prompt4,20,0.24361948955916474
1901,gpt-3.5-turbo,prompt4,20,0.7369385884509624
1902,gpt-3.5-turbo,prompt4,20,0.15687789799072643
1903,gpt-3.5-turbo,prompt4,20,0.0706984667802385
1904,gpt-3.5-turbo,prompt4,20,0.08396305625524769
1905,gpt-3.5-turbo,prompt4,20,0.17846153846153845
1906,gpt-3.5-turbo,prompt4,20,0.28034300791556727
1907,gpt-3.5-turbo,prompt4,20,0.21454283657307416
1908,gpt-3.5-turbo,prompt4,20,0.1749611197511664
1909,gpt-3.5-turbo,prompt4,20,0.19699248120300752
1910,gpt-3.5-turbo,prompt4,20,0.09333333333333334
1911,gpt-3.5-turbo,prompt4,20,0.18160919540229886
1912,gpt-3.5-turbo,prompt4,20,0.07227891156462585
1913,gpt-3.5-turbo,prompt4,20,0.1918960244648318
1914,gpt-3.5-turbo,prompt4,20,0.10121107266435986
1915,gpt-3.5-turbo,prompt4,20,0.510655090765588
1916,gpt-3.5-turbo,prompt4,20,0.7992667277726856
1917,gpt-3.5-turbo,prompt4,20,0.12997562956945571
1918,gpt-3.5-turbo,prompt4,20,0.1546644844517185
1919,gpt-3.5-turbo,prompt4,20,0.9422548120989918
1920,gpt-3.5-turbo,prompt4,20,0.0907563025210084
1921,gpt-3.5-turbo,prompt4,20,0.21603563474387527
1922,gpt-3.5-turbo,prompt4,20,0.27266666666666667
1923,gpt-3.5-turbo,prompt4,20,0.1834862385321101
1924,gpt-3.5-turbo,prompt4,20,0.31897341888175984
1925,gpt-3.5-turbo,prompt4,20,0.15058823529411763
1926,gpt-3.5-turbo,prompt4,20,0.17524980784012298
1927,gpt-3.5-turbo,prompt4,20,0.18229557389347337
1928,gpt-3.5-turbo,prompt4,20,0.08544839255499154
1929,gpt-3.5-turbo,prompt4,20,0.14765625
1930,gpt-3.5-turbo,prompt4,20,0.11372867587327376
1931,gpt-3.5-turbo,prompt4,20,0.15031152647975077
1932,gpt-3.5-turbo,prompt4,20,0.18083462132921174
1933,gpt-3.5-turbo,prompt4,20,0.7039413382218148
1934,gpt-3.5-turbo,prompt4,20,0.09083333333333334
1935,gpt-3.5-turbo,prompt4,20,0.09234608985024959
1936,gpt-3.5-turbo,prompt4,20,0.2720875684128225
1937,gpt-3.5-turbo,prompt4,20,0.23307626392459296
1938,gpt-3.5-turbo,prompt4,20,0.16462480857580397
1939,gpt-3.5-turbo,prompt4,20,0.18035303146584805
1940,gpt-3.5-turbo,prompt4,20,0.1826625386996904
1941,gpt-3.5-turbo,prompt4,20,0.18223583460949463
1942,gpt-3.5-turbo,prompt4,20,0.10938775510204081
1943,gpt-3.5-turbo,prompt4,20,0.2849584278155707
1944,gpt-3.5-turbo,prompt4,20,0.7494181536074477
1945,gpt-3.5-turbo,prompt4,20,0.09159034138218151
1946,gpt-3.5-turbo,prompt4,20,0.18076923076923077
1947,gpt-3.5-turbo,prompt4,20,0.09220452640402348
1948,gpt-3.5-turbo,prompt4,20,0.3683263347330534
1949,gpt-3.5-turbo,prompt4,20,0.7039413382218148
1950,gpt-3.5-turbo,prompt4,20,0.2760778859527121
1951,gpt-3.5-turbo,prompt4,20,0.21601208459214502
1952,gpt-3.5-turbo,prompt4,20,0.276525198938992
1953,gpt-3.5-turbo,prompt4,20,0.9706691109074244
1954,gpt-3.5-turbo,prompt4,20,0.27604512276045123
1955,gpt-3.5-turbo,prompt4,20,0.07227891156462585
1956,gpt-3.5-turbo,prompt4,20,0.3190104166666667
1957,gpt-3.5-turbo,prompt4,20,0.6615146831530139
1958,gpt-3.5-turbo,prompt4,20,0.28365068942875904
1959,gpt-3.5-turbo,prompt4,20,0.8267644362969753
1960,gpt-3.5-turbo,prompt4,20,0.3042091836734694
1961,gpt-3.5-turbo,prompt4,20,0.8264289459884635
1962,gpt-3.5-turbo,prompt4,20,0.2601416613007083
1963,gpt-3.5-turbo,prompt4,20,0.09561752988047809
1964,gpt-3.5-turbo,prompt4,20,0.17869415807560138
1965,gpt-3.5-turbo,prompt4,20,0.23661971830985915
1966,gpt-3.5-turbo,prompt4,20,0.16512059369202226
1967,gpt-3.5-turbo,prompt4,20,0.09640102827763496
1968,gpt-3.5-turbo,prompt4,20,0.2666267225883763
1969,gpt-3.5-turbo,prompt4,20,0.10999329309188464
1970,gpt-3.5-turbo,prompt4,20,0.1960907944514502
1971,gpt-3.5-turbo,prompt4,20,0.2711249351995853
1972,gpt-3.5-turbo,prompt4,20,0.3008905852417303
1973,gpt-3.5-turbo,prompt4,20,0.16062176165803108
1974,gpt-3.5-turbo,prompt4,20,0.6372688477951636
1975,gpt-3.5-turbo,prompt4,20,0.15315890236119975
1976,gpt-3.5-turbo,prompt4,20,0.4764183185235817
1977,gpt-3.5-turbo,prompt4,20,0.29372333942717854
1978,gpt-3.5-turbo,prompt4,20,0.09283819628647215
1979,gpt-3.5-turbo,prompt4,20,0.42782909930715934
1980,gpt-3.5-turbo,prompt4,20,0.39500640204865556
1981,gpt-3.5-turbo,prompt4,20,0.08796296296296297
1982,gpt-3.5-turbo,prompt4,20,0.6205997392438071
1983,gpt-3.5-turbo,prompt4,20,0.11355815554026152
1984,gpt-3.5-turbo,prompt4,20,0.6846560846560846
1985,gpt-3.5-turbo,prompt4,20,0.09127789046653144
1986,gpt-3.5-turbo,prompt4,20,0.1693889897156685
1987,gpt-3.5-turbo,prompt4,20,0.00847457627118644
1988,gpt-3.5-turbo,prompt4,20,0.27563111798042245
1989,gpt-3.5-turbo,prompt4,20,0.5496840896036761
1990,gpt-3.5-turbo,prompt4,20,0.13341645885286782
1991,gpt-3.5-turbo,prompt4,20,0.2116527942925089
1992,gpt-3.5-turbo,prompt4,20,0.1654228855721393
1993,gpt-3.5-turbo,prompt4,20,0.402787456445993
1994,gpt-3.5-turbo,prompt4,20,0.31910112359550563
1995,gpt-3.5-turbo,prompt4,20,0.670697012802276
1996,gpt-3.5-turbo,prompt4,20,0.4778761061946903
1997,gpt-3.5-turbo,prompt4,20,0.5249813571961223
1998,gpt-3.5-turbo,prompt4,20,0.5995525727069351
1999,gpt-3.5-turbo,prompt4,20,0.5563012677106637
2000,gpt-3.5-turbo,prompt4,20,0.3348247576435496
2001,gpt-3.5-turbo,prompt4,40,0.07074340527577938
2002,gpt-3.5-turbo,prompt4,40,0.1393670183231538
2003,gpt-3.5-turbo,prompt4,40,0.11630558722919042
2004,gpt-3.5-turbo,prompt4,40,0.13262451035254616
2005,gpt-3.5-turbo,prompt4,40,0.09675405742821473
2006,gpt-3.5-turbo,prompt4,40,0.024543738200125866
2007,gpt-3.5-turbo,prompt4,40,0.17178244480344643
2008,gpt-3.5-turbo,prompt4,40,0.3571758191047531
2009,gpt-3.5-turbo,prompt4,40,0.22600304723209752
2010,gpt-3.5-turbo,prompt4,40,0.08011869436201781
2011,gpt-3.5-turbo,prompt4,40,0.19347319347319347
2012,gpt-3.5-turbo,prompt4,40,0.11881750994883457
2013,gpt-3.5-turbo,prompt4,40,0.11781445645987479
2014,gpt-3.5-turbo,prompt4,40,0.08713692946058091
2015,gpt-3.5-turbo,prompt4,40,0.25345877144438295
2016,gpt-3.5-turbo,prompt4,40,0.221671826625387
2017,gpt-3.5-turbo,prompt4,40,0.02882205513784461
2018,gpt-3.5-turbo,prompt4,40,0.4015892420537897
2019,gpt-3.5-turbo,prompt4,40,0.0707395498392283
2020,gpt-3.5-turbo,prompt4,40,0.12280701754385964
2021,gpt-3.5-turbo,prompt4,40,0.2743664717348928
2022,gpt-3.5-turbo,prompt4,40,0.09256004686584651
2023,gpt-3.5-turbo,prompt4,40,0.10891089108910891
2024,gpt-3.5-turbo,prompt4,40,0.1846396633350868
2025,gpt-3.5-turbo,prompt4,40,0.844794952681388
2026,gpt-3.5-turbo,prompt4,40,0.09320046893317702
2027,gpt-3.5-turbo,prompt4,40,0.10456383593298671
2028,gpt-3.5-turbo,prompt4,40,0.09840895698291102
2029,gpt-3.5-turbo,prompt4,40,0.06763285024154589
2030,gpt-3.5-turbo,prompt4,40,0.08387864366448543
2031,gpt-3.5-turbo,prompt4,40,0.2548828125
2032,gpt-3.5-turbo,prompt4,40,0.05946601941747573
2033,gpt-3.5-turbo,prompt4,40,0.1311659192825112
2034,gpt-3.5-turbo,prompt4,40,0.21734641197728446
2035,gpt-3.5-turbo,prompt4,40,0.1073512252042007
2036,gpt-3.5-turbo,prompt4,40,0.052663808940600125
2037,gpt-3.5-turbo,prompt4,40,0.2159838138593829
2038,gpt-3.5-turbo,prompt4,40,0.1432258064516129
2039,gpt-3.5-turbo,prompt4,40,0.12970241437394722
2040,gpt-3.5-turbo,prompt4,40,0.1311659192825112
2041,gpt-3.5-turbo,prompt4,40,0.04091754494730316
2042,gpt-3.5-turbo,prompt4,40,0.315820198482195
2043,gpt-3.5-turbo,prompt4,40,0.054334554334554336
2044,gpt-3.5-turbo,prompt4,40,0.08839127872716558
2045,gpt-3.5-turbo,prompt4,40,1.2296774193548388
2046,gpt-3.5-turbo,prompt4,40,0.3674775928297055
2047,gpt-3.5-turbo,prompt4,40,0.3858607663248786
2048,gpt-3.5-turbo,prompt4,40,0.2441947565543071
2049,gpt-3.5-turbo,prompt4,40,0.7377398720682303
2050,gpt-3.5-turbo,prompt4,40,0.3691148775894539
2051,gpt-3.5-turbo,prompt4,40,0.03480783176214648
2052,gpt-3.5-turbo,prompt4,40,0.02556610664718773
2053,gpt-3.5-turbo,prompt4,40,0.17453135100193923
2054,gpt-3.5-turbo,prompt4,40,0.049170251997541485
2055,gpt-3.5-turbo,prompt4,40,0.20555914673561732
2056,gpt-3.5-turbo,prompt4,40,0.2456367162249515
2057,gpt-3.5-turbo,prompt4,40,0.23418367346938776
2058,gpt-3.5-turbo,prompt4,40,0.28028503562945367
2059,gpt-3.5-turbo,prompt4,40,0.060225846925972396
2060,gpt-3.5-turbo,prompt4,40,0.20582329317269077
2061,gpt-3.5-turbo,prompt4,40,0.3777445109780439
2062,gpt-3.5-turbo,prompt4,40,0.4725548902195609
2063,gpt-3.5-turbo,prompt4,40,0.5414171656686627
2064,gpt-3.5-turbo,prompt4,40,0.3595714951094551
2065,gpt-3.5-turbo,prompt4,40,0.4174095437860514
2066,gpt-3.5-turbo,prompt4,40,0.46929605591612583
2067,gpt-3.5-turbo,prompt4,40,0.8315789473684211
2068,gpt-3.5-turbo,prompt4,40,0.39786096256684494
2069,gpt-3.5-turbo,prompt4,40,0.16373991457047934
2070,gpt-3.5-turbo,prompt4,40,1.1595567867036012
2071,gpt-3.5-turbo,prompt4,40,0.07851239669421488
2072,gpt-3.5-turbo,prompt4,40,0.05514885309907272
2073,gpt-3.5-turbo,prompt4,40,0.31955555555555554
2074,gpt-3.5-turbo,prompt4,40,0.06950562897699461
2075,gpt-3.5-turbo,prompt4,40,0.08780256288561937
2076,gpt-3.5-turbo,prompt4,40,0.16167120799273388
2077,gpt-3.5-turbo,prompt4,40,0.3122923588039867
2078,gpt-3.5-turbo,prompt4,40,0.14665401044138585
2079,gpt-3.5-turbo,prompt4,40,0.06994245241257194
2080,gpt-3.5-turbo,prompt4,40,0.12133333333333333
2081,gpt-3.5-turbo,prompt4,40,0.10153846153846154
2082,gpt-3.5-turbo,prompt4,40,0.8136263736263736
2083,gpt-3.5-turbo,prompt4,40,0.22287047841306884
2084,gpt-3.5-turbo,prompt4,40,0.11671087533156499
2085,gpt-3.5-turbo,prompt4,40,0.1910931174089069
2086,gpt-3.5-turbo,prompt4,40,0.14814814814814814
2087,gpt-3.5-turbo,prompt4,40,0.1750619322873658
2088,gpt-3.5-turbo,prompt4,40,0.035248672139063256
2089,gpt-3.5-turbo,prompt4,40,0.3153618906942393
2090,gpt-3.5-turbo,prompt4,40,0.04307582769668921
2091,gpt-3.5-turbo,prompt4,40,0.13102555807182142
2092,gpt-3.5-turbo,prompt4,40,0.09796054831160148
2093,gpt-3.5-turbo,prompt4,40,0.10608579980046558
2094,gpt-3.5-turbo,prompt4,40,0.22232764073371283
2095,gpt-3.5-turbo,prompt4,40,0.4252754820936639
2096,gpt-3.5-turbo,prompt4,40,0.13371721049264235
2097,gpt-3.5-turbo,prompt4,40,0.007385524372230428
2098,gpt-3.5-turbo,prompt4,40,0.42388677942699343
2099,gpt-3.5-turbo,prompt4,40,0.1446708001180986
2100,gpt-3.5-turbo,prompt4,40,0.15043988269794722
2101,gpt-3.5-turbo,prompt4,40,0.9702665755297334
2102,gpt-3.5-turbo,prompt4,40,0.07984669434685404
2103,gpt-3.5-turbo,prompt4,40,0.08681875792141952
2104,gpt-3.5-turbo,prompt4,40,0.045654379438620225
2105,gpt-3.5-turbo,prompt4,40,1.0
2106,gpt-3.5-turbo,prompt4,40,0.7030365414307771
2107,gpt-3.5-turbo,prompt4,40,0.08132387706855793
2108,gpt-3.5-turbo,prompt4,40,0.19161938018332605
2109,gpt-3.5-turbo,prompt4,40,0.04960707269155206
2110,gpt-3.5-turbo,prompt4,40,0.08863025962399283
2111,gpt-3.5-turbo,prompt4,40,0.2421487603305785
2112,gpt-3.5-turbo,prompt4,40,0.007858546168958742
2113,gpt-3.5-turbo,prompt4,40,0.4112763749567624
2114,gpt-3.5-turbo,prompt4,40,0.3132975151108126
2115,gpt-3.5-turbo,prompt4,40,0.08507895584917821
2116,gpt-3.5-turbo,prompt4,40,0.189873417721519
2117,gpt-3.5-turbo,prompt4,40,1.7144578313253012
2118,gpt-3.5-turbo,prompt4,40,0.13501524812863877
2119,gpt-3.5-turbo,prompt4,40,0.977710843373494
2120,gpt-3.5-turbo,prompt4,40,0.043236926672509494
2121,gpt-3.5-turbo,prompt4,40,0.09465512093162137
2122,gpt-3.5-turbo,prompt4,40,0.05034324942791762
2123,gpt-3.5-turbo,prompt4,40,0.048493975903614456
2124,gpt-3.5-turbo,prompt4,40,0.14763674986723313
2125,gpt-3.5-turbo,prompt4,40,0.06943653955606147
2126,gpt-3.5-turbo,prompt4,40,0.07292849035187288
2127,gpt-3.5-turbo,prompt4,40,0.14707419017763845
2128,gpt-3.5-turbo,prompt4,40,0.10770461210343908
2129,gpt-3.5-turbo,prompt4,40,0.012529992002132765
2130,gpt-3.5-turbo,prompt4,40,0.030183727034120734
2131,gpt-3.5-turbo,prompt4,40,1.0493201812849906
2132,gpt-3.5-turbo,prompt4,40,0.8082358674463938
2133,gpt-3.5-turbo,prompt4,40,0.10260336906584992
2134,gpt-3.5-turbo,prompt4,40,0.07283866575901975
2135,gpt-3.5-turbo,prompt4,40,0.041423001949317736
2136,gpt-3.5-turbo,prompt4,40,0.08861340679522497
2137,gpt-3.5-turbo,prompt4,40,0.01147842056932966
2138,gpt-3.5-turbo,prompt4,40,0.011937557392102846
2139,gpt-3.5-turbo,prompt4,40,0.01652892561983471
2140,gpt-3.5-turbo,prompt4,40,0.02738475581926061
2141,gpt-3.5-turbo,prompt4,40,0.37970615243342515
2142,gpt-3.5-turbo,prompt4,40,0.008723599632690543
2143,gpt-3.5-turbo,prompt4,40,0.00573921028466483
2144,gpt-3.5-turbo,prompt4,40,1.4067952249770432
2145,gpt-3.5-turbo,prompt4,40,0.18544552408517676
2146,gpt-3.5-turbo,prompt4,40,0.09731752963194011
2147,gpt-3.5-turbo,prompt4,40,0.050873700508737005
2148,gpt-3.5-turbo,prompt4,40,1.126492194674013
2149,gpt-3.5-turbo,prompt4,40,1.1349862258953167
2150,gpt-3.5-turbo,prompt5,2,1.0
2151,gpt-3.5-turbo,prompt5,2,1.0
2152,gpt-3.5-turbo,prompt5,2,1.0
2153,gpt-3.5-turbo,prompt5,2,0.1652089407191448
2154,gpt-3.5-turbo,prompt5,2,0.07567567567567568
2155,gpt-3.5-turbo,prompt5,2,0.019434628975265017
2156,gpt-3.5-turbo,prompt5,2,0.06722689075630252
2157,gpt-3.5-turbo,prompt5,2,0.08832565284178187
2158,gpt-3.5-turbo,prompt5,2,1.0
2159,gpt-3.5-turbo,prompt5,2,0.3844660194174757
2160,gpt-3.5-turbo,prompt5,2,0.5310245310245311
2161,gpt-3.5-turbo,prompt5,2,0.7527573529411765
2162,gpt-3.5-turbo,prompt5,2,0.001834862385321101
2163,gpt-3.5-turbo,prompt5,2,0.051233396584440226
2164,gpt-3.5-turbo,prompt5,2,0.06610800744878957
2165,gpt-3.5-turbo,prompt5,2,0.0617399438727783
2166,gpt-3.5-turbo,prompt5,2,0.039272030651340994
2167,gpt-3.5-turbo,prompt5,2,0.8111425873465533
2168,gpt-3.5-turbo,prompt5,2,0.05821596244131456
2169,gpt-3.5-turbo,prompt5,2,0.15410668924640136
2170,gpt-3.5-turbo,prompt5,5,1.0
2171,gpt-3.5-turbo,prompt5,5,0.40173410404624277
2172,gpt-3.5-turbo,prompt5,5,0.3192982456140351
2173,gpt-3.5-turbo,prompt5,5,0.20816326530612245
2174,gpt-3.5-turbo,prompt5,5,0.5279805352798054
2175,gpt-3.5-turbo,prompt5,5,0.4797687861271676
2176,gpt-3.5-turbo,prompt5,5,0.9060626249167222
2177,gpt-3.5-turbo,prompt5,5,0.5498839907192575
2178,gpt-3.5-turbo,prompt5,5,0.5013262599469496
2179,gpt-3.5-turbo,prompt5,5,0.6305147058823529
2180,gpt-3.5-turbo,prompt5,5,0.3639344262295082
2181,gpt-3.5-turbo,prompt5,5,0.5800865800865801
2182,gpt-3.5-turbo,prompt5,5,0.49081364829396323
2183,gpt-3.5-turbo,prompt5,5,0.5174129353233831
2184,gpt-3.5-turbo,prompt5,5,0.21138211382113822
2185,gpt-3.5-turbo,prompt5,5,0.5788336933045356
2186,gpt-3.5-turbo,prompt5,5,0.291970802919708
2187,gpt-3.5-turbo,prompt5,5,0.12553802008608322
2188,gpt-3.5-turbo,prompt5,5,0.10690909090909091
2189,gpt-3.5-turbo,prompt5,10,0.08019246190858059
2190,gpt-3.5-turbo,prompt5,10,0.2058011049723757
2191,gpt-3.5-turbo,prompt5,10,0.09018987341772151
2192,gpt-3.5-turbo,prompt5,10,0.21730103806228374
2193,gpt-3.5-turbo,prompt5,10,0.1449814126394052
2194,gpt-3.5-turbo,prompt5,10,0.14434523809523808
2195,gpt-3.5-turbo,prompt5,10,0.0880253766851705
2196,gpt-3.5-turbo,prompt5,10,0.20945395273023634
2197,gpt-3.5-turbo,prompt5,10,0.16642441860465115
2198,gpt-3.5-turbo,prompt5,10,0.16541353383458646
2199,gpt-3.5-turbo,prompt5,10,1.0
2200,gpt-3.5-turbo,prompt5,10,1.0
2201,gpt-3.5-turbo,prompt5,10,0.2860824742268041
2202,gpt-3.5-turbo,prompt5,10,0.37349397590361444
2203,gpt-3.5-turbo,prompt5,10,0.44468085106382976
2204,gpt-3.5-turbo,prompt5,10,0.30632911392405066
2205,gpt-3.5-turbo,prompt5,10,1.0
2206,gpt-3.5-turbo,prompt5,10,0.14967860422405876
2207,gpt-3.5-turbo,prompt5,10,0.3992673992673993
2208,gpt-3.5-turbo,prompt5,10,0.10270645385149202
2209,gpt-3.5-turbo,prompt5,20,0.1241117953576504
2210,gpt-3.5-turbo,prompt5,20,0.12982126058325494
2211,gpt-3.5-turbo,prompt5,20,0.11121903836813987
2212,gpt-3.5-turbo,prompt5,20,0.11912832929782083
2213,gpt-3.5-turbo,prompt5,20,0.13625758282781147
2214,gpt-3.5-turbo,prompt5,20,0.08074222668004012
2215,gpt-3.5-turbo,prompt5,20,0.13786679087098277
2216,gpt-3.5-turbo,prompt5,20,0.17272727272727273
2217,gpt-3.5-turbo,prompt5,20,0.4538087520259319
2218,gpt-3.5-turbo,prompt5,20,0.1374650512581547
2219,gpt-3.5-turbo,prompt5,20,0.08900299529311083
2220,gpt-3.5-turbo,prompt5,20,0.17362465860319937
2221,gpt-3.5-turbo,prompt5,20,0.07789397764154346
2222,gpt-3.5-turbo,prompt5,20,0.15387160820648577
2223,gpt-3.5-turbo,prompt5,20,0.005072181037846274
2224,gpt-3.5-turbo,prompt5,20,0.27520515826494724
2225,gpt-3.5-turbo,prompt5,20,0.5447643150901613
2226,gpt-3.5-turbo,prompt5,20,0.0731247644176404
2227,gpt-3.5-turbo,prompt5,20,0.06096217407271392
2228,gpt-3.5-turbo,prompt5,20,0.23385579937304074
2229,gpt-3.5-turbo,prompt5,20,0.17673962757268866
2230,gpt-3.5-turbo,prompt5,20,0.16824877250409165
2231,gpt-3.5-turbo,prompt5,20,0.1258164317634926
2232,gpt-3.5-turbo,prompt5,20,0.15138509559110416
2233,gpt-3.5-turbo,prompt5,20,0.11314878892733564
2234,gpt-3.5-turbo,prompt5,20,0.10688089416695774
2235,gpt-3.5-turbo,prompt5,20,0.13747841105354058
2236,gpt-3.5-turbo,prompt5,20,0.44039509536784743
2237,gpt-3.5-turbo,prompt5,20,0.005072181037846274
